grp,id,screenName,content,valence,dominance,harm,fairness
1,173,kaneeka_k,It infuriates me that some Americans refuse to open their eyes and see that the second amendment is DESTROYING lives. Not improving them.,0.145833333,0.208333333,2,0.2095092
0,174,RowdyMCD,@repjohnlewis If guns are inherently bad dismiss your gun toting security detail you hypocrite!,0.145833333,0.375,2,0.030269921
1,175,virani_riyaz,"#RNCinCLE All the Racist people Convention # let's make America Hate Again. Red Necks, Gun worshipers #NRA lovers",0.145833333,0.479166667,2,0.715341566
1,176,sydney_awesome,I don't care what your stance on gun control is. There is no logical argument for why this man was able to buy a gun. OUR SYSTEM IS FLAWED!,0.145833333,0.4375,2,0.385535982
0,177,AMERICANMUSL1M,@JaredWyand @BillHemmer you pigs its gun violence #makeamericaislam https://t.co/MRrK377xUD,0.145833333,0.354166667,2,0.21161058
1,178,gregnikolay,@jaymohr37 It's sad you have to deal with these idiots. Almost as sad as systemic issues related to no gun control.,0.145833333,0.104166667,0,0.107088097
0,179,alamo36,"@OutnumberedFNC 1 Muslim Murderer with a gun doesn'T represent Islam, yet he DOES represent ALL American gun owners! Really? @alamo36",0.145833333,0.375,0,0.257444585
0,180,jenfalv,"@thenation @RepSteveChabot Hollow ""thoughts and prayers"" when you do NOTHING about gun violence except take money from the NRA. SHAME!",0.145833333,0.229166667,2,0.358697095
1,181,Gperez8696,Sadly these tragedies are normalized in the US. Not just gun violence but notably violence against Blacks &amp; other POC <hashtag> Falcon Heights Shooting <\hashtag>,0.145833333,0.020833333,2,0.494456067
1,182,annecmctweety,@repjoecrowley 91 Americans are killed by gun violence EVERY SINGLE DAY. Pass gun reform now!!!,0.145833333,0.604166667,3,0.239504732
0,183,jdruzicka,@RepDonBeyer @repjoecrowley Ban Dems from gun purchases. Democrats kill too many people. #TalkGunSense https://t.co/YM2I3rfq0F,0.145833333,0.4375,2,0.838760922
1,184,hmklein22,So sad to see gun violence already unfolding in 2017- @congressdotgov please take action to stop this ugly pattern #notonemore,0.145833333,0.458333333,3,0.921596087
0,185,BoldnessOne,@timkaine ... you are an idiot to blame gun violence on Ohio tragedy!  Thank God you aren't the VP!!,0.145833333,0.375,2,0.502288144
0,186,callabella,GUN CONTROL IS A POLITICAL WAR FOR POWERThe truth &amp; why obama and the liberals use the Dallas shootings in it :  https://t.co/wzyo7AlH6q,0.145833333,0.520833333,2,0.403118147
0,187,celtic_craig,@nytimes no on gun control. even MORE NO on commonsense missing from politics and millenials. #soialismisbad #movetochina,0.145833333,0.479166667,2,0.995479552
1,188,ohkaytaylor,"49 innocent people killed and 53 injured, the deadliest shooting in US history, and you're telling me we don't need more gun control?",0.145833333,0.479166667,2,0.768111035
0,189,big_red818,It bugs me that our sad excuse of a president turns every terrorist attack or school shooting into a reason for gun control.,0.145833333,0.1875,2,0.536278512
0,190,RyanSmith_OC,"If after this terrorist attack, perpetrated by another radical Islamist,you are still focused on gun control then you are truly lost #tcot",0.145833333,0.395833333,2,0.946841859
0,191,staton_ss,How about a Muslim ban instead of a gun ban????,0.145833333,0.354166667,2,0.598196238
1,192,nanipuuwai,so now another kid is dead in oakland bc of senseless gun violence and I still see/hear people saying that guns aren't the issue OH OK,0.145833333,0.166666667,2,0.227968969
0,193,park_dshark4,@22tbrads22 they will just try to push more gun control bullshit...all about politics nowadays they don't even care about what happened,0.145833333,0.1875,2,0.893473206
1,194,Drsforamerica,272 mass shootings already this year. When will @SpeakerRyan allow a vote to address our nation's gun violence epidemic? #DoYourJob #GunVote,0.145833333,0.5,2,0.234039401
0,195,Indymimi2,"Unbelievable!  Gun violence NOT a health concern, but apparently the ear drums of gun enthusiasts is a major one! https://t.co/s08n4IZMcm",0.145833333,0.291666667,0,0.939846366
1,196,vincentcorazza,"Worst Mass Shooting in US History! GUN Violence, Death &amp; Destruction! Targeting &amp; Slaughtering of LGBT People! ENOUGH! WE CAN STOP THIS!!!!",0.145833333,0.583333333,3,0.331310883
1,197,Jeff_DeLuca,Says coward who could've stopped NC's 2012 anti-LGBT amendment but didn't + votes against gun safety at every turn https://t.co/QLhG6i4WgZ,0.145833333,0.458333333,2,0.796173408
0,198,goober01013,"Soon ,the godfather of gun control ,Bloomberg,will talk and want to take your guns !!Hillary a Criminal !!!!!!",0.145833333,0.3125,2,0.698035013
1,199,JerZpuppy,#Trump is delusional if he thinks his wall will help #gun violence in America. No wonder hate groups have been reborn this year. #inners,0.166666667,0.333333333,2,0.499586516
0,200,BobLucky,@Kate_OKeeffe @WSJ As usual POTUS goes to gun control when an Islamic jihadist wages war. POTUS is so PC he's going to get a lot of us dead.,0.166666667,0.270833333,2,0.960155822
1,201,JoanaGarcia4Del,"LaPierre has come out of his hole, hard at work turning his back on Americans and protecting the gun industry's bottom line. Sickening!",0.166666667,0.104166667,2,0.795157447
1,202,caitlindale,"Donald Trump sounds like he just read the Constitution for the 1st time &amp; is keen to let everyone know: ""2nd amendment people"" &lt;eye roll&gt;",0.166666667,0.416666667,0,0.157898421
0,203,Brian51socal,"With Islamic terrorism in America, take everyone's gun Obama blames the gun,,when we all know 10 Gun owners in the bar neutralizes terrorist",0.166666667,0.416666667,0,0.043852946
1,204,coachbellucci,There is seriously a mental issue with Trump. Very Dangerous words. One follower could take that flippant 2nd amendment remark as a command,0.166666667,0.479166667,2,0.727649018
1,205,101s0cc3r,I don't understand people who are going to vote trump. You're asking for wars! You'd think after ytd that ppl would want stricter gun laws,0.166666667,0.395833333,2,0.734667195
0,206,fezunit,@KFCBarstool Gun control doesn't fix crazy...,0.166666667,0.1875,2,0.29679675
1,207,HeyLets,"""@danozzi: IT'SALMOSTASIFTHOUGHTSAND PRAYERSARE NOTENOUGHTOENDGUN VIOLENCE.""#Orlando",0.166666667,0.270833333,2,0.275114301
0,208,WaikikiWayne,Criminals Don't Care!! Obama renews gun control push after 'senseless' Dallas murders #ObamaFail #NRA #Trump2016  https://t.co/CxWyfo1Ed5,0.166666667,0.333333333,2,0.125486502
0,209,_BlackAngel,"Gun control? How about criminal control! 39 arrests, 4  felony convictions. What a waste.  https://t.co/ybdU5v71z4",0.166666667,0.3125,2,0.944655488
1,210,BilboMagens,If you don't think gun violence and violence against LGBT people is real Orlando has 50 body bags to show you otherwise #PrayingForOrlando,0.166666667,0.354166667,2,0.164056821
0,211,Griffin2Miles,"""Ok we need to ban guns in America""-but the second amendment says we have the right to b--""Alright bud shut up before I shoot you""",0.166666667,0.479166667,2,0.458016177
0,212,therealbrat,"@senatorTammyBaldwin,another democrat blaming the gun not the user.shes lost from reality",0.166666667,0.208333333,0,0.707346867
0,213,BlkRobeRegiment,Gun free zones gets people killed!!! #Liberals #WakeUp #Democrats https://t.co/NUx7PCSmSt,0.166666667,0.291666667,3,0.266397234
0,214,michaeljames86,@RedRising11 Chicago has some of the strictest gun laws....How's that working out? Just can't fix stupid!,0.166666667,0.3125,2,0.871595569
1,215,unlockeddaisy,"On the other hand, stop blaming the entire Islamic community for this!! The perpetrators of the shooting were gun violence and homophobia",0.166666667,0.395833333,2,0.719520836
0,216,Jerrya3900Jerry,"SA Express: No easy fixes seen for halting gun violence Lies, exaggerations and half truths.  There IS NO LOOPHOLE https://t.co/hFuAMjRdp7",0.166666667,0.25,0,0.271105751
1,217,mez59,"@SalAlbaneseNYC Horrible news! Gun violence is totally out of control in our society, and our US Congress continues to do nothing about it.",0.166666667,0.208333333,2,0.878921875
0,218,PaulHouse1,@SenatorDurbin Chicago strictest gun laws in the county &amp; 280 killed.  Sounds like a failed democratic policy.,0.166666667,0.291666667,2,0.960734692
1,219,BigLlamasHouse2,"My anger at the lack of gun control during the last 10 shootings could have prevented this one! Seriously, don't say I'm milking a tragedy.",0.166666667,0.4375,2,0.664352203
0,220,leanbackyoda24,@MaireadMcMahon @realDonaldTrump wrong more gun laws just mean less good people can have them and more criminals can!,0.166666667,0.416666667,2,0.636049239
1,221,AlaskaBarbara,"@SenDanSullivan This Alaskan is sick of gun violence, dirty energy, sexism and racism. https://t.co/ExZtgeGVn8",0.166666667,0.1875,2,0.466491703
0,222,dawattsy,@RepAlanGrayson we are under attack by the people you want to let in our country. All you can say is gun control. LOOSER!,0.166666667,0.291666667,2,0.587947395
0,223,ClintHolt123,"I hate it for the victims as much as anyone else,but I'm sick and tired of every1 thinking gun control is the answer https://t.co/47Y2UCM03T",0.166666667,0.354166667,2,0.326559839
0,224,acarril8,"Blog: Obama's shameful, phony gun control rhetoric in the wake of Charleston massacre https://t.co/Vc9r5fakzt",0.166666667,0.291666667,2,0.416011126
1,225,angelfla,@SocialInAtlanta The dysfunction of Congress failing to act on gun control as constituents cry out is tragically creating more tension.,0.166666667,0.333333333,2,0.942762591
0,226,ravingog,Three Stupid Gun Laws That Need to Be Repealed or Replaced Today https://t.co/5FBHfQv14o via @BearingArmsCom,0.166666667,0.5,2,0.045946673
0,227,celtic_craig,@megynkelly THAT GUN CONTROL BLACK GUY WITH GLASSES.MOVE TO ENGLAND <hashtag> IMMIGRATE OUT OF AMERICA <\hashtag> #MOVETOFRANCE #MOVETOCHINA #MOVETOJAPAN #JUSTMOVE,0.166666667,0.5,0,0.971698909
0,228,EddieBL74,Yes Amber and has the nerve to condemn gun violence?? His position as professor should become untenured! https://t.co/SFocp0Dkd8,0.166666667,0.625,0,0.867839848
0,229,Dotsdad,@SpeakerRyan did a weak kneed cave in on allowing the gun control vote.   You are Spineless to stand up against the Dems.,0.166666667,0.458333333,2,0.471529514
1,230,Niall_Horrann_,@realDonaldTrump so you're all for everyone having guns as a second amendment right but god forbid anyone protest you as their right?,0.166666667,0.3125,0,0.499927597
1,231,debmartinowens,The gun crisis in Chicago is heartbreaking. The violence is unacceptable. @60Minutes @CBS @BillWhitakerCBS,0.166666667,0.1875,2,0.208895003
0,232,shelbyfrankie3,"Gun laws are not going to change crap. Do you think somebody that wants to shoot up a place really cares about ""the law""? 🤔",0.166666667,0.208333333,2,0.580463654
1,233,zosifer,"And only an hour after a debate where gun control was barely discussed, there's a shooting on campus.... Wtf is this world?",0.166666667,0.208333333,2,0.643104358
1,234,DagnyAustin,In what universe is putting guns in the hands of people who R mentally ill a good idea?  Only for gun manufacturers! https://t.co/H1FLgoPVJz,0.166666667,0.3125,2,0.840588681
0,235,LouisForta,@ILoveHillaryC @nevmech @GeorgeTakei Reasonable gun control is what Hitler wanted for the Jews in 1939. No thanks. You can bow down. I won't,0.166666667,0.729166667,2,0.644433313
1,236,r_boydie,"Irony:DT supporters: Jail all who burn the flag!Also DT supporters: YOU CANT TAKE MY GUNS, I HAVE A SECOND AMENDMENT RIGHT TO OWN THEM!",0.166666667,0.583333333,2,0.249922976
1,237,mkrigazio,@KellyAyotte gun violence = domestic violence. Stop pretending you care about women when you are sleeping w the NRA,0.166666667,0.416666667,2,0.147286389
1,238,KathyDiener,"@POTUS you are not representing any of my values. Sad but I will fight to save our planet,parks,public lands,climate, gun control etc",0.166666667,0.6875,3,0.281472158
1,239,rcmfla,@marcorubio doesn't want to be exposed to gun control advocates. Little Marco is always leading from the fetal position. FL deserves better!,0.166666667,0.5,0,0.519011884
1,240,skipchicago,Senate votes down 4 gun control measures. 2 should have passed. For shame.,0.166666667,0.333333333,0,0.365485569
1,241,Call_Me_Kae,@SenCoryGardner I shouldn't need fear for my life to attend #pride in Denver. Our gun laws make mass violence possible.  #EndGunViolence,0.166666667,0.479166667,3,0.138492571
1,242,jahgmom,@SenJoniErnst head to the floor! Shame on you for doing nothing to address this country's gun violence epidemic! #filibuster #holdthefloor,0.1875,0.458333333,2,0.332216084
0,243,itstiff_b,"So sad that we have a person in charge that can't even say the words ""radical islam"" and instead instantly goes to gun control ""wakeup",0.1875,0.166666667,2,0.90859193
0,244,jmorgan496,Moving to a different state just to get my concealed carry permit is almost becoming a option right now. Fuck these MD gun laws,0.1875,0.4375,2,0.852212567
1,245,paulinaburrito,"My heart is broken today, can't believe these tragedies continue- no skin color, religion, or sexuality is safe from gun violence . 💔💛💚💙💜",0.1875,0.0625,3,0.894873783
1,246,GotPotts,Watching C-SPAN for maybe the first time ever and I am disgusted with these gun control amendment votes #makeitstop,0.1875,0.229166667,2,0.205940286
0,247,Jeffcaddell,@PhillyD how about the mass shorting in a German theater. How about how even with gun control crazies will still find a way.,0.1875,0.270833333,2,0.46555384
0,248,Singeroftruth17,"@CNN Another gun control tragedy. It's inhumane to make people defenseless against evil. Don't worry, the police will help ID the bodies.",0.1875,0.229166667,2,0.413200963
1,249,Gogglor_Smash,@nathanaeljones There's finally so much gun control momentum and... we're blowing it on this stupid idea? Not waiting periods? 1gun a month?,0.1875,0.354166667,0,0.188877974
1,250,LeischenMoore,"@SpeakerRyan You are wasting your power, do something to stop gun violence!  Too many lives have been lost! Let the CDC study gun violence!",0.1875,0.729166667,3,0.022149562
1,251,dolcedoll_69,@CP24 this was only a matter of time with all the gun violence going on in #Toronto over most of this past year! This has got to stop!,0.1875,0.416666667,2,0.575339773
